mbid,artist_mb,artist_lastfm,country_mb,country_lastfm,tags_mb,tags_lastfm,listeners_lastfm,scrobbles_lastfm,ambiguous_artist
67930b3e-e00b-469f-8c74-fd69f20522ec,Sade,Sade,United Kingdom,Nigeria; United Kingdom,downtempo; pop; jazz; british; uk; soul; jazz pop; smooth jazz; english; trip hop; classic pop and rock; female singer; am; smooth soul; sophisti-pop; contemporary r&b,soul; female vocalists; jazz; chillout; pop; Sade; 80s; rnb; Smooth Jazz; british; smooth; female vocalist; easy listening; female; lounge; singer-songwriter; funk; sexy; chill; downtempo; 90s; r&b; Mellow; quiet storm; vocal jazz; Love; relax; rock; blues; beautiful; Sophisti-Pop; adult contemporary; alternative; nigerian; seen live; sensual; rhythm and blues; Neo-Soul; ambient; UK; nigeria; relaxing; soft rock; jazzy; Neo Soul; indie; vocal; favorites,1253774,27565450,FALSE
80ccfede-c258-4575-a7ad-c982e9932e0f,Sheryl Crow,Sheryl Crow,United States,United States,rock; pop; folk; american; country; blues rock; pop rock; classic pop and rock; contemporary country; mezzo-soprano; pop soul; singer/songwriter,female vocalists; rock; pop; singer-songwriter; alternative; country; seen live; 90s; Sheryl Crow; american; female; pop rock; folk; female vocalist; alternative rock; folk rock; acoustic; USA; classic rock; country rock; blues rock; blues; Pop-Rock; indie; guitar; favorites; soft rock; 00s; female vocals; female artists; Missouri; Soundtrack; Alt-country; Female Voices; Adult Alternative; soul; dance; easy listening; Mellow; female vocal,1252578,15230162,FALSE
350bce49-c21b-4137-b50a-0766ded07e4d,Taking Back Sunday,Taking Back Sunday,United States,United States,rock and indie,emo; rock; seen live; alternative; punk; indie; punk rock; alternative rock; screamo; taking back sunday; pop punk; indie rock; emocore; post-hardcore; hardcore; american; tbs; favorites; Pop-punk; pop rock; metal; wristslitters; pop; Awesome; Love; Favorite; new york; amazing; Long Island; post hardcore; Emo rock; acoustic; metalcore,1251465,50537271,FALSE
8e494408-8620-4c6a-82c2-c2ca4a1e4f12,Lorde,Lorde,New Zealand,New Zealand,synthpop; pop; uk garage; indietronica; art pop; alternative r&b,pop; indie pop; electronic; indie; New Zealand; female vocalists; seen live; alternative; art pop; electropop; singer-songwriter; synthpop; dream pop; electronica; indietronica; minimal; Lorde; female vocalist; new zealander; alternative pop; auckland; Kiwi; 10s; minimal pop; 2010s; trip-hop; experimental; randy marsh; synth pop; overrated; folk; <3; o i am laffin; female; rock; soul; dark; Dreamy; World Music; 2013; female vocal; ugly; Skitz0rz; uitluisteren artist; it is not indie assholes,1250635,71889746,FALSE
5a8e07d5-d932-4484-a7f7-e700793a9c94,Robyn,Robyn,Sweden,Sweden,pop; swedish; female; european; pop and chart,pop; electronic; swedish; female vocalists; seen live; dance; electropop; rnb; electronica; 90s; synthpop; robyn; female vocalist; 00s; electro; Sweden; soul; singer-songwriter; scandinavian; female; alternative; Europop; dance-pop; electro-pop; indie; dance pop; female vocals; sexy; Hip-Hop; indie pop; club; chillout; House; guilty pleasure,1248010,36446361,FALSE
149f91ef-1287-46da-9a8e-87fee02f1471,Pharrell Williams,Pharrell Williams,United States,Norway; United States,pop; hip hop; soul; pop rap; pop soul; contemporary r&b,Hip-Hop; rnb; rap; hip hop; seen live; pop; funk; american; neptunes; soul; r&b; male vocalists; dance; USA; electronic; singer-songwriter; happy; producer; pharrell williams; the neptunes; star trak; rhythm and blues; overrated; pop rap; virginia; virginia beach; United States; N.E.R.D; Pharrell; pharell; Disco; Female fronted metal; chillout; electronica; trip-hop; electropop; rock; alternative; alternative rock; female vocalists; urban; hair metal; House; 90s; funky; top; gay; composer; Reggaeton; male vocalist; female vocalist; queercore; dance pop; 00s; shit; rapcore; 5 Stars; Neo Soul; Neo-Soul; Funk Rock; 1992; fuck yeah; 2010s; goregrind; homocore; Officially Shit; Brutal Death Metal; nsbm; 2014; ministry of sound; Gay Metal; NERD; Hip Hop/Rap; r'n'b; All; a campire and a tent and a flashlight and some matches and a tree and that river and my glasses and a spaceship and a really really big bear but the bear is really really far away; drops wet cement on unsuspecting crippled children; a place for people with that tiny black spot on their brain to go when the darkness leaks out and does what it wills; Erotic; BE; all things annoying in the world put together into one stupid bitch; approximately 1000 times less pleasant than EXTREME ANAL CAVING; nu disco; My Favorites; true metal; True Norwegian Black Metal; true black metal; brutal deathcore; Rapper; seen live x2; gaycore; nazi; male artists; the worst thing ever to happen to music; natural; crimes against humanity; hiv positive; douchebag; shit only a fag would listen to; shit only a retard would listen to,1248003,16682057,FALSE
47c8f88b-987a-4b64-9175-2b1b57809727,Billy Idol,Billy Idol,United Kingdom,United Kingdom,rock; electronic; punk; british; new wave; uk; hard rock; pop rock; alternative dance; english; england; classic pop and rock,rock; 80s; new wave; classic rock; punk; punk rock; seen live; hard rock; british; pop; Billy Idol; post-punk; male vocalists; glam rock; UK; alternative; alternative rock; english; cyberpunk; pop rock; 90s; england; 80's; 80s rock; electronic; indie; rock n roll; Pop-Rock; metal; dance; oldies; 70s; indie rock,1247234,16798702,FALSE
32b90c92-9978-4a07-90eb-caa4b22f4907,Black Rebel Motorcycle Club,Black Rebel Motorcycle Club,United States,United Kingdom; United States,rock; alternative rock; american; shoegazing; indie rock; garage rock revival; post-punk revival; garage rock; noise rock; rock and indie,rock; indie rock; indie; seen live; alternative rock; alternative; Garage Rock; shoegaze; american; psychedelic; blues rock; Psychedelic Rock; garage; britpop; post-punk; blues; folk; garage rock revival; 00s; Black Rebel Motorcycle Club; rock n roll; Alt-country; Neo-Psychedelia; san francisco; americana; hard rock; USA; noise pop; California; noise rock; Post-punk revival; Rock and Roll; classic rock; punk; brmc; favorites; folk rock; male vocalists; indie pop; Grunge; experimental; british; Stoner Rock; new wave; Awesome; Favourites; alt rock; electronic,1245106,35934671,FALSE
b15ebd71-a252-417d-9e1c-3e6863da68f8,Faith No More,Faith No More,United States,United States,rock; alternative rock; experimental; crossover; post-punk; usa; funk rock; alternative metal; pop rock; funk metal; rap metal; classic pop and rock,alternative rock; rock; alternative; metal; seen live; mike patton; alternative metal; hard rock; funk metal; experimental; crossover; 90s; heavy metal; american; Grunge; Experimental Rock; funk; faith no more; Progressive rock; Funk Rock; Avant-Garde; 80s; Progressive metal; USA; Avant-garde Metal; Fusion; Nu Metal; san francisco; rap metal; classic rock; Progressive; California; patton; male vocalists; indie; punk; experimental metal; rapcore; pop; hardcore; jazz; indie rock; favorites; punk rock; thrash metal; Stoner Rock; rap; Awesome,1243564,44339407,FALSE
136c4166-85b3-4994-aa04-59857c434199,fun.,fun.,United States,,,indie pop; indie; alternative; pop; rock,1243493,29056736,FALSE
8262d8e4-9137-4bb3-a787-3caabbbc13e9,The Used,The Used,United States,,emo; rock and indie; utah; orem,emo; screamo; rock; alternative; seen live,1242321,51224875,FALSE
9e103f85-7af7-41d7-b83b-49ba8f0c5abf,Of Monsters and Men,Of Monsters and Men,Iceland,Iceland,folk; indie rock; indie,indie; folk; indie pop; icelandic; seen live; iceland; indie folk; alternative; indie rock; pop; folk rock; female vocalists; rock; alternative rock; singer-songwriter; male vocalists; folk pop; chamber pop; scandinavian; acoustic; english; Of Monsters And Men,1239043,39764228,FALSE
bb6eaced-69dd-4636-829f-9f987acc4fc3,The Temper Trap,The Temper Trap,Australia,Australia,australia,indie; indie rock; australian; alternative; seen live,1238782,26492092,FALSE
09ff1fe8-d61c-4b98-bb82-18487c74d7b7,Fryderyk Chopin,Frédéric Chopin,Poland,France; Poland,classical; french; polish; piano; composer; romantic; european; greatest hits; 17; telerama; polish composer; ashkenazy,Classical; piano; romantic; instrumental; polish; composers; composer; classic; Chopin; poland; classical piano; romanticism; Romantic Classical; pianist; Frederic Chopin; classical music; french; Klassik; genius,1238360,40241617,FALSE
e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,Fort Minor,United States,United States,rap; hip-hop; hip hop; side project,Hip-Hop; rap; alternative; hip hop; rock; Fort Minor; rapcore; alternative rock; american; alternative hip-hop; Linkin Park; alternative rap; mike shinoda; hiphop; seen live; pop; USA; electronic; underground rap; alternative hip hop; underground hip-hop; male vocalists; underground,1238296,21919504,FALSE
32a83250-7e26-422d-b9ac-f4564343e9ce,Peter Bjorn and John,Peter Bjorn and John,Sweden,Sweden,rock; swedish; indie; rock and indie,indie; swedish; indie pop; seen live; indie rock; alternative; pop; scandinavian; rock; Sweden; folk; male vocalists; 00s; alternative rock; twee; peter bjorn and john; electronic; swedish indie pop; Swedish Pop; experimental; indiepop; Mellow; Lo-Fi; nordic; Swedish indie; stockholm; roskilde 07; pop rock; folk rock,1236437,23277072,FALSE
bf0caafc-2b20-4e07-ab85-87e14ff430ce,Spice Girls,Spice Girls,United Kingdom,United Kingdom,pop; british; uk; band; girl group; dance-pop; english; pop and chart; teen pop; contemporary r&b,pop; 90s; female vocalists; british; dance; seen live; Spice Girls; Guilty Pleasures; Girl Groups; britpop; girl power; female; guilty pleasure; girl group; UK; fun; teen pop; nostalgia; rock; sexy; female vocalist; english; 90s pop; dance-pop; rnb; childhood; Officially Shit; girl band; legend; electronic; girls; gay; group; brit pop; Spice; indie; england; bubblegum; girlband; Love; Europop; Brutal Death Metal,1235798,17376480,FALSE
9386b36e-87f3-4716-a219-79a07a4e29cc,We Are Scientists,We Are Scientists,United States,,indie rock; rock and indie,indie; indie rock; seen live; rock; alternative,1235113,24144329,FALSE
f7eb3be3-1065-4a53-94d4-e2d0c15c0b33,Sean Kingston,Sean Kingston,Jamaica,China; Jamaica; United States,pop; rnb; pop and chart,rnb; Hip-Hop; reggae; pop; hip hop; Sean Kingston; rap; r&b; dance; male vocalists; american; seen live; dancehall; jamaica; urban; Reggaeton; rhythm and blues; fun; jamaican; club; hiphop; beautiful girls; Chinese Communism; soul; sexy; Crunk; kingston; homo erotic,1234702,9000154,FALSE
4236d929-9a81-4c8e-97c3-8d3306780f50,Scissor Sisters,Scissor Sisters,United States,United Kingdom; United States,pop; american; usa; glam rock; américain; rock and indie; united states,pop; dance; electronic; seen live; glam rock; alternative; indie; rock; Disco; gay; american; electronica; glam; scissor sisters; indie rock; indie pop; 00s; new york; queer; alternative rock; funk; Electroclash; pop rock; female vocalists; fun; glam pop; electro; electropop; USA; synthpop; male vocalists; britpop; party; dance pop; favorites; 80s; new wave; british; Pop-Rock; synth pop; funky; quirky; Favourites; dance rock,1234300,26434205,FALSE
75be165a-ad83-4d12-bd28-f589a15c479f,Major Lazer,Major Lazer,Jamaica,Jamaica; United Kingdom; United States,electronic; downtempo; electro; dub; electropop; pop rap; dancehall; art pop; pop reggae; moombahton; moombahcore; trap,seen live; dancehall; electronic; reggae; dub; electro; dance; ragga; trap; moombahton; dubstep; electronica; Hip-Hop; funk; jamaican; diplo; american; experimental; electro house; major lazer; House; pop; dance hall; hip hop; british; 00s; ghetto; reggae fusion; indie; alternative; bass; Electro Dancehall; USA; jungle; breakbeat; fidget house; baile funk; All; lazers; electro reggae; bixa lacradora,1233780,32468284,FALSE
9311e2bc-bb3f-44cf-90d8-b1fe6912b60b,Brand New,Brand New,United States,United States,emo,emo; rock; alternative; seen live; indie; indie rock; alternative rock; punk; Brand New; pop punk; post-hardcore; punk rock; screamo; american; favorites; amazing; Love; Awesome; hardcore; Favorite; Pop-punk; emocore; new york; acoustic; Long Island; experimental; Progressive rock; metal; 00s; post hardcore; pop; Favorite Bands; indie pop; post-punk; wristslitters; classic rock; USA; pop rock,1232478,88033618,FALSE
62162215-b023-4f0e-84bd-1e9412d5b32c,All Time Low,All Time Low,United States,United States,pop punk,pop punk; rock; powerpop; seen live; emo; punk; alternative; All Time Low; pop rock; punk rock; Pop-punk; pop; american; indie; alternative rock; power pop; male vocalists; Love; <3; favorites; maryland; Awesome; catchy; not emo; amazing; indie rock,1226580,60199530,FALSE
d570bb31-b9ca-45a4-a2d9-11b186d9c159,Wham!,Wham!,United Kingdom,United Kingdom,synthpop; pop; british; uk; dance-pop; blue-eyed soul; pop rap; english; classic pop and rock; christmas music,80s; pop; british; new wave; dance,1226369,9103738,FALSE
49018fd2-95ef-4f7e-92bb-813159909314,Kate Nash,Kate Nash,United Kingdom,United Kingdom,pop; uk; singer; pop and chart,female vocalists; british; indie; singer-songwriter; indie pop; seen live; pop; alternative; britpop; female vocalist; piano; kate nash; UK; female; indie rock; 00s; london; english; folk; british accent; rock; acoustic; chillout; anti-folk; cute; england; alternative pop; Love; piano pop; beautiful; british pop; female vocals,1226359,32269731,FALSE
7f3d82ee-3817-4367-9eec-f33a312247a1,MARINA,Marina & the Diamonds,United Kingdom,Greece; United Kingdom,pop; alternative pop; marina the diamonds,female vocalists; indie pop; indie; british; electronic; seen live; pop; alternative; singer-songwriter; electropop; welsh; female vocalist; synthpop; alternative pop; new wave; UK; marina and the diamonds; Greek; britpop; wales; dance; 00s; female; indietronica; want to see live; marina; chillout; electronica; Lo-Fi; piano pop; folk; rock; 10s; indie rock; sexy; catchy; makes me happy; chill; piano; world; 3; World Music; 2010s; greece; United Kingdom; British Girls; Skitz0rz; uitluisteren artist; holloween skitz0rz,1223283,74437496,FALSE
013fa897-86db-41d3-8e9f-386c8a34f4e6,Morrissey,Morrissey,United Kingdom,United Kingdom,rock; alternative rock; british; uk; indie rock; indie pop; jangle pop; pop rock; english; chamber pop; england; rock and indie; pop/rock,indie; seen live; british; alternative; rock; 80s; indie rock; singer-songwriter; pop; alternative rock; britpop; Morrissey; new wave; post-punk; Manchester; indie pop; 90s; male vocalists; UK; The Smiths; Great Lyricists; genius; melancholy; favorites; england; classic rock; Moz; english; 00s; god; pop rock; brit pop; gay; legend; college rock; emo; Favorite Artists; jangle pop; electronic; Favourites; british rock; Love; melancholic; punk; Mellow; favourite; Favorite; rockabilly; smiths; male vocalist; Vegan; queer,1222894,54059920,FALSE
b41b38d4-ef3e-4f37-8c75-cfe9af999696,Cage the Elephant,Cage the Elephant,United States,United States,alternative rock; indie rock; psychedelic rock; blues rock; garage rock revival; garage rock; neo-psychedelia; punk blues,indie rock; alternative; rock; indie; punk rock; seen live; alternative rock; Garage Rock; american; punk; blues rock; USA; 00s; punk blues; Cage the Elephant; Funk Rock; kentucky; garage rock revival; male vocalists; rock n roll; blues punk; new; garage; Southern Rock; Garage Punk; borderlands,1222135,29364309,FALSE
be540c02-7898-4b79-9acc-c8122c7d9e83,Pet Shop Boys,Pet Shop Boys,United Kingdom,United Kingdom,electronic; synthpop; pop; house; british; uk; synth-pop; electropop; disco; dance-pop; english; synth pop; pop and chart,synthpop; 80s; pop; electronic; new wave; seen live; dance; british; synth pop; electronica; Pet Shop Boys; Disco; 90s; electropop; gay; UK; male vocalists; dance-pop; alternative; rock; synth; britpop; House; electro; alternative dance; english; england; london; 00s; synth-pop; techno; 80s Pop; 80's; Electro Pop; new romantic; indie; queer; dance pop; favorites; oldies; psb; eighties; club; electro-pop,1221619,33529658,FALSE
f4d4b515-0b74-423f-a161-db184330c37c,Gym Class Heroes,Gym Class Heroes,United States,United States,hip hop; dance-pop; pop rap; pop and chart,Hip-Hop; indie; alternative; seen live; rap; hip hop; rock; emo; Fueled by Ramen; alternative hip-hop; gym class heroes; alternative rap; american; alternative rock; pop; indie rock; male vocalists; indie rap; rap rock; punk; favorites; hiphop; underground hip-hop; alternative hip hop; pop punk; Love; amazing; fun; funk; chillout; punk rock; Decaydance; rnb; new york; USA; Awesome; crossover; rapcore; not emo; gym class,1221125,22321053,FALSE
fd1a2d9d-9bb6-44de-83a3-41560658aba9,Bill Withers,Bill Withers,United States,United States,funk; soul; deep soul; classic pop and rock; pop soul; smooth soul; rhythm & blues,soul; funk; 70s; rhythm and blues; rnb; singer-songwriter; oldies; blues; jazz; Bill Withers; american; male vocalists; classic rock; Smooth Soul; r&b; pop; 60s; smooth; rock; motown; groove; urban; West Virginia; 80s; classic; funky; male vocalist; classic soul,1220947,13406368,FALSE
ea321799-9b1d-4e74-a074-a5facf597d82,Fugees,Fugees,United States,Jersey; United States,american; hip-hop; hip hop; soul; rnb; alternative hip-hop; hip hop rnb and dance hall; pop soul; boom bap; contemporary r&b; conscious hip hop; east coast hip hop; hardcore hip hop,Hip-Hop; rap; soul; hip hop; rnb; reggae; 90s; fugees; female vocalists; american; pop; seen live; hiphop; alternative; r&b; alternative rap; lauryn hill; r and b; east coast rap; new jersey; wyclef jean; urban; USA; rhythm and blues; Black; Neo Soul; electronic; Conscious Hip Hop; underground hip-hop; Neo-Soul; indie; funk; rock; smooth; the fugees; jazz; new york; old school; male vocalists; r'n'b,1220422,13052622,FALSE
788ad31c-bf0c-4a31-83f8-b8b130d79c76,Apocalyptica,Apocalyptica,Finland,Finland,instrumental; metal; finnish; seen live; cello; symphonic metal; finland; alternative metal; cello metal; chamber; cover; helsinki; symphonic; cello rock; prog rock; suomi; coverartist,symphonic metal; instrumental; metal; finnish; seen live; heavy metal; cello metal; cello; rock; cello rock; instrumental metal; alternative; Classical; Apocalyptica; finnish metal; Progressive metal; finland; Gothic Metal; symphonic; Gothic; alternative metal; melodic metal; neo-classical metal; scandinavian; thrash metal; hard rock; Power metal; neoclassical,1219619,54389751,FALSE
a0b8cb9e-7532-45fe-a74c-30e7c4009a39,Missy Elliott,Missy Elliott,United States,United States,hip hop; southern hip hop; pop rap; hip house; hip hop rnb and dance hall; contemporary r&b,Hip-Hop; rap; hip hop; rnb; female vocalists; pop; dance; Missy Elliott; american; hiphop; female; seen live; urban; 90s; electronic; r&b; 00s; soul; r and b; female vocalist; rock; Missy Elliot; USA; Missy; Timbaland; alternative rap; rhythm and blues; virginia; indie; alternative; sexy; experimental; electronica; singer-songwriter; favorites; punk; party; fun,1218650,13300552,FALSE
d2ff6b6b-fc30-48dc-8952-06f9d8fc64f8,Supertramp,Supertramp,United Kingdom,United Kingdom,rock; progressive rock; british; uk; art rock; pop rock; english; classic pop and rock; progressive pop; pop/rock; art pop,classic rock; Progressive rock; rock; 70s; pop; british; 80s; SuperTramp; Progressive; art rock; pop rock; soft rock; seen live; alternative; oldies; male vocalists; UK; Symphonic Rock; Progressive Pop; english; prog rock; Crossover Prog; singer-songwriter; piano; psychedelic; arena rock; Pop-Rock; alternative rock; hard rock; album rock,1218552,20147763,FALSE
16a43d5e-c52d-4eaa-9c3b-00b2c1d8e816,Skillet,Skillet,United States,United States,christian rock,christian rock; alternative rock; rock; alternative; christian; hard rock; seen live; metal; Skillet; alternative metal; post-grunge; Nu Metal; american; industrial; Grunge; industrial rock; USA; Awesome; Symphonic Rock; male vocalists; christian metal; emo; christian alternative; Christian Alternative Rock; electronic; punk; Progressive rock; industrial metal; Post Grunge,1217649,40459943,FALSE
9ab19acf-06d9-4c92-bd5a-8c945488d45b,D12,D12,United States,United States,rap; hip-hop; hip hop; hiphop; us; hip hop rnb and dance hall,rap; Hip-Hop; hip hop; Gangsta Rap; d12; detroit; Eminem; seen live; american; hiphop; Shady; hardcore rap; Horrorcore; Aftermath; detroit rap; Michigan; hardcore hip hop; midwest rap; rock; alternative; Proof; USA; gangsta; Midwest; electronic; pop; Rap and Hip-Hop; shady records; bizarre; trance; metal,1217647,9500807,FALSE
50549203-9602-451c-b49f-ff031ba8635c,Dashboard Confessional,Dashboard Confessional,United States,United States,emo; rock and indie,emo; indie; acoustic; rock; alternative; seen live; indie rock; alternative rock; punk; dashboard confessional; singer-songwriter; pop; american; punk rock; favorites; Acoustic Rock; pop punk; pop rock; hardcore; indie pop; screamo; wristslitters; dashboard; Mellow; emocore; classic rock; Love; florida; Awesome; male vocalists; Emo rock; metal; chill; amazing; Favorite; 00s; Officially Shit,1215151,37169252,FALSE
944e1036-8a03-4611-8aa0-31515a05c848,Smash Mouth,Smash Mouth,United States,United States,alternative rock; ska punk; power pop; dance-pop; pop rock; surf rock; pop and chart,rock; alternative; alternative rock; ska; pop; 90s; punk; american; pop rock; punk rock; ska punk; seen live; Smash Mouth; pop punk; classic rock; California; indie; male vocalists; fun; shrek; electronic; USA; dance; Soundtrack; Pop-Rock; 00s; power pop; indie rock; favorites; surf rock; san jose; metal; chillout; hard rock; summer; ska-punk; ska pop; Hip-Hop; emo; happy; funk; funky; post-grunge; english; Grunge; rap; Retro; male vocalist; Officially Shit; United States,1214675,12377533,FALSE
93ccd76c-3790-4435-a8bf-02bc26294b93,Bush,Bush,United Kingdom,United Kingdom,rock; alternative rock; british; grunge; uk; post-grunge; english; the sound,Grunge; rock; alternative rock; alternative; 90s; post-grunge; seen live; british; bush; hard rock; indie; UK; Post Grunge; metal; indie rock; english; male vocalists; london; gavin rossdale; favorites; pop; england; 90s Rock; punk; emo; 90's,1213688,20971407,FALSE
081b133e-ce74-42ba-92c1-c18234acb532,Andrew Bird,Andrew Bird,United States,United States,indie rock; folk rock; baroque pop; indie folk,indie; singer-songwriter; folk; seen live; indie pop; alternative; indie rock; indie folk; violin; american; rock; chicago; andrew bird; Mellow; folk rock; male vocalists; pop; experimental; acoustic; whistling; baroque pop; americana; chamber pop; Alt-country; New Weird America; jazz; USA; beautiful; Recommended; Illinois; kickasstic; pay attention; 00s; chill; Lo-Fi; favorites; whistler; instrumental; freak folk; chillout; alternative rock; Favorite; multi-instrumentalist; amazing; Retro Swing; singer songwriter; Great Lyricists; electronic; Awesome; intelligent,1211150,47991856,FALSE
d5cc67b8-1cc4-453b-96e8-44487acdebea,Beach House,Beach House,United States,United States,indie pop; dream pop; rock and indie,dream pop; seen live; indie pop; indie; Lo-Fi; Dreamy; shoegaze; female vocalists; american; electronic; pop; indie rock; Baltimore; alternative; psychedelic; ethereal; melancholic; Mellow; folk; ambient; experimental; chillout; maryland; 00s; USA; dreampop; beach house; soft; rock; downtempo; beautiful; chill; electronica; Neo-Psychedelia; baroque pop; Dream; gilbert,1210107,70580349,FALSE
db008806-16f6-48fc-8521-3d953709689d,A Day to Remember,A Day to Remember,United States,United States,rock; metalcore; pop punk; post hardcore; rock and indie,post-hardcore; hardcore; pop punk; screamo; emocore; seen live; metalcore; melodic hardcore; emo; post hardcore; rock; punk; american; Easycore; Pop-punk; alternative; popcore; metal; A Day To Remember; punk rock; pop-mosh; alternative rock; happy hardcore; hardcore punk; melodic metalcore; florida; not screamo,1209846,87284223,FALSE
8295ee00-0096-461d-95c7-c2263d2a4c6d,Killswitch Engage,Killswitch Engage,United States,United States,metalcore; american; usa; américain,metalcore; metal; seen live; hardcore; Melodic Death Metal; rock; melodic metalcore; death metal; heavy metal; thrash metal; american; killswitch engage; screamo; hard rock; melodic metal; alternative; alternative metal; USA; Nu Metal,1209750,54611786,FALSE
e520459c-dff4-491d-a6e4-c97be35e0044,Frank Ocean,Frank Ocean,United States,United States,rnb; contemporary r&b,rnb; soul; Hip-Hop; r&b; ofwgkta; Neo-Soul; seen live; alternative rnb; hip hop; american; male vocalists; pop; contemporary r&b; swag; Frank Ocean; Neo Soul; singer-songwriter; contemporary rnb; rap; California; alternative hip-hop; alternative; indie; odd future; electronic; New Orleans; rhythm and blues; queer; 10s; prog-rnb; r'n'b; experimental; USA; funk; bluegrass; slow jams; louisiana; pbrnb; underground hip-hop; art pop; indie rnb; fucking swag; electronica; electropop; gay; 2010s; rhythm & blues; tyler the creator,1205614,78738658,FALSE
d59c4cda-11d9-48db-8bfe-b557ee602aed,Billie Holiday,John Williams,United States,United States,jazz; blues; vocalist; swing; vocal jazz; rock and indie; standards; traditional pop; death by cirrhosis; 10 cd; 1933; cotm candidate,Soundtrack; Classical; instrumental; composers; Star Wars; composer; score; Soundtracks; John Williams; american; ost; orchestral; harry potter; film score; contemporary classical; film music; movie score composers; classical guitar; guitar; movie soundtrack; film; genius; indiana jones; classic; seen live; movie score; USA,1203493,38368992,TRUE
53b106e7-0cc6-42cc-ac95-ed8d30a3a98e,John Williams,John Williams,United States,United States,soundtrack; classical; american; game; conductor; video game; score; pianist; composer; film score; contemporary classical; vgm; american composer; film soundtrack; easy listening soundtracks and musicals; film composer; soundtracks; star wars; grammy winner; saga; suboptimal credits; academy award winner,Soundtrack; Classical; instrumental; composers; Star Wars; composer; score; Soundtracks; John Williams; american; ost; orchestral; harry potter; film score; contemporary classical; film music; movie score composers; classical guitar; guitar; movie soundtrack; film; genius; indiana jones; classic; seen live; movie score; USA,1203493,38368992,TRUE
8b8a38a9-a290-4560-84f6-3d4466e8d791,John Williams,John Williams,Australia,United States,classical; guitarist; orchestral; guitar; production music; film score; film soundtrack; soundtracks; modern classical; television music; australian guitarist,Soundtrack; Classical; instrumental; composers; Star Wars; composer; score; Soundtracks; John Williams; american; ost; orchestral; harry potter; film score; contemporary classical; film music; movie score composers; classical guitar; guitar; movie soundtrack; film; genius; indiana jones; classic; seen live; movie score; USA,1203493,38368992,TRUE
d08ce74d-f303-4311-9204-17805d494300,John Williams,John Williams,United States,United States,,Soundtrack; Classical; instrumental; composers; Star Wars; composer; score; Soundtracks; John Williams; american; ost; orchestral; harry potter; film score; contemporary classical; film music; movie score composers; classical guitar; guitar; movie soundtrack; film; genius; indiana jones; classic; seen live; movie score; USA,1203493,38368992,TRUE
21e4ec9b-ab9b-451a-b8c3-dbbd83a64b75,John Williams,John Williams,,United States,,Soundtrack; Classical; instrumental; composers; Star Wars; composer; score; Soundtracks; John Williams; american; ost; orchestral; harry potter; film score; contemporary classical; film music; movie score composers; classical guitar; guitar; movie soundtrack; film; genius; indiana jones; classic; seen live; movie score; USA,1203493,38368992,TRUE
fb9719bf-c477-4223-b319-986eb4168a91,John Williams,John Williams,United States,United States,,Soundtrack; Classical; instrumental; composers; Star Wars; composer; score; Soundtracks; John Williams; american; ost; orchestral; harry potter; film score; contemporary classical; film music; movie score composers; classical guitar; guitar; movie soundtrack; film; genius; indiana jones; classic; seen live; movie score; USA,1203493,38368992,TRUE
aec03c82-7e0f-41db-b624-640fb8e65d80,John Williams,John Williams,United Kingdom,United States,,Soundtrack; Classical; instrumental; composers; Star Wars; composer; score; Soundtracks; John Williams; american; ost; orchestral; harry potter; film score; contemporary classical; film music; movie score composers; classical guitar; guitar; movie soundtrack; film; genius; indiana jones; classic; seen live; movie score; USA,1203493,38368992,TRUE
47a7bb01-92cb-4999-9886-117a7c3f76a6,John Williams,John Williams,United States,United States,,Soundtrack; Classical; instrumental; composers; Star Wars; composer; score; Soundtracks; John Williams; american; ost; orchestral; harry potter; film score; contemporary classical; film music; movie score composers; classical guitar; guitar; movie soundtrack; film; genius; indiana jones; classic; seen live; movie score; USA,1203493,38368992,TRUE
c3c82bdc-d9e7-4836-9746-c24ead47ca19,Mark Ronson,Mark Ronson,United Kingdom,United Kingdom; United States,rock; pop; alternative rock; dance; hip-hop; hip hop; funk; soul; electropop; jazz pop; english; united kingdom; pop and chart; pop soul; synth funk,funk; british; pop; Hip-Hop; dj; seen live; soul; turntablism; hip hop; producer; electronic; alternative; 00s; jazz; mashup; dance; Mark Ronson; UK; britpop; cover; rap; rock; london; covers; indie; england; electronica; funky; breakbeat; groove; cool; english; chillout; electro; pop rock; Disco; experimental; urban; ska; rnb; trip-hop; electropop; new york; singer-songwriter; House; american; hiphop; rhythm and blues; alternative hip-hop; european; Lollapalooza 2008; coachella 2008,1199475,18142041,FALSE
c80f38a6-9980-485d-997c-5c1a9cbd0d64,Ryan Adams,Ryan Adams,United States,United States,rock; american; country; alternative country,singer-songwriter; Alt-country; rock; indie; folk; seen live; alternative; country; americana; indie rock; acoustic; american; Ryan Adams; alternative country; alt country; male vocalists; folk rock; alternative rock; North Carolina; favorites; USA; singer songwriter; country rock; 00s; indie folk; pop; indie pop; country-rock; Mellow; folk-rock; blues; classic rock; Favorite Artists; chill; Favourites; guitar; emo; pop rock; melancholy; Alternative Country-Rock; Love; beautiful,1194703,41956467,FALSE
